destination_port,duration,packet_count,byte_count,connection_rate,threat_label
14441,54,1,0,37037.03704,PortScan
2041,55,1,0,36363.63636,PortScan
49163,48,1,2,41666.66667,PortScan
1040,29,1,0,68965.51724,PortScan
6106,44,1,2,45454.54545,PortScan
6100,70,1,2,28571.42857,PortScan
49154,93,1,2,21505.37634,PortScan
50389,27,1,0,74074.07407,PortScan
6901,49,1,2,40816.32653,PortScan
51103,51,1,2,39215.68627,PortScan
1186,43,1,2,46511.62791,PortScan
4567,44,1,0,45454.54545,PortScan
1043,42,1,2,47619.04762,PortScan
49167,42,1,2,47619.04762,PortScan
1009,61,1,0,32786.88525,PortScan
1041,11,1,2,181818.1818,PortScan
2909,27,1,0,74074.07407,PortScan
5120,54,1,0,37037.03704,PortScan
27352,39,1,2,51282.05128,PortScan
8181,53,1,0,37735.84906,PortScan
6543,91,1,2,21978.02198,PortScan
749,78,1,0,25641.02564,PortScan
1092,10,1,2,200000.0,PortScan
8011,56,1,0,35714.28571,PortScan
1077,44,1,2,45454.54545,PortScan
2811,11,1,2,181818.1818,PortScan
1501,74,1,0,27027.02703,PortScan
3071,36,1,0,55555.55556,PortScan
8085,53,1,2,37735.84906,PortScan
9003,62,1,0,32258.06452,PortScan
30718,54,1,2,37037.03704,PortScan
1149,44,1,2,45454.54545,PortScan
2383,96,1,0,20833.33333,PortScan
5500,44,1,2,45454.54545,PortScan
2179,14,1,0,142857.1429,PortScan
17988,43,1,0,46511.62791,PortScan
2007,48,1,2,41666.66667,PortScan
9877,12,1,2,166666.6667,PortScan
1287,48,1,2,41666.66667,PortScan
2717,71,1,2,28169.01408,PortScan
5988,77,1,2,25974.02597,PortScan
2968,44,1,0,45454.54545,PortScan
6788,54,1,2,37037.03704,PortScan
20222,62,1,0,32258.06452,PortScan
5190,43,1,0,46511.62791,PortScan
16992,63,1,2,31746.03175,PortScan
89,43,1,0,46511.62791,PortScan
17,49,1,0,40816.32653,PortScan
2007,54,1,2,37037.03704,PortScan
1720,68,1,2,29411.76471,PortScan
49999,45,1,0,44444.44444,PortScan
2251,55,1,0,36363.63636,PortScan
2607,28,1,0,71428.57143,PortScan
3301,15,1,0,133333.3333,PortScan
6003,56,1,2,35714.28571,PortScan
1309,40,1,0,50000.0,PortScan
1755,44,1,2,45454.54545,PortScan
515,13,1,2,153846.1538,PortScan
16000,49,1,2,40816.32653,PortScan
4002,94,1,0,21276.59574,PortScan
31337,72,1,2,27777.77778,PortScan
55600,56,1,0,35714.28571,PortScan
1099,48,1,0,41666.66667,PortScan
6881,73,1,2,27397.26027,PortScan
1119,36,1,2,55555.55556,PortScan
12345,44,1,0,45454.54545,PortScan
10617,35,1,2,57142.85714,PortScan
555,53,1,2,37735.84906,PortScan
1301,9,1,2,222222.2222,PortScan
9001,39,1,0,51282.05128,PortScan
256,42,1,0,47619.04762,PortScan
10082,16,1,0,125000.0,PortScan
3007,45,1,2,44444.44444,PortScan
42510,54,1,2,37037.03704,PortScan
2909,43,1,2,46511.62791,PortScan
5000,34,1,2,58823.52941,PortScan
2811,69,1,0,28985.50725,PortScan
5999,49,1,0,40816.32653,PortScan
5050,50,1,0,40000.0,PortScan
50003,28,1,2,71428.57143,PortScan
5631,44,1,2,45454.54545,PortScan
5050,61,1,2,32786.88525,PortScan
10024,85,1,2,23529.41176,PortScan
22939,56,1,2,35714.28571,PortScan
6692,42,1,0,47619.04762,PortScan
1026,44,1,0,45454.54545,PortScan
8086,43,1,2,46511.62791,PortScan
4445,85,1,0,23529.41176,PortScan
1073,56,1,2,35714.28571,PortScan
1119,73,1,0,27397.26027,PortScan
1088,62,1,2,32258.06452,PortScan
9102,43,1,2,46511.62791,PortScan
7921,42,1,0,47619.04762,PortScan
49161,50,1,2,40000.0,PortScan
1094,49,1,0,40816.32653,PortScan
5811,54,1,2,37037.03704,PortScan
49154,17,1,0,117647.0588,PortScan
6543,92,1,2,21739.13043,PortScan
9290,12,1,0,166666.6667,PortScan
1065,47,1,0,42553.19149,PortScan
280,56,1,0,35714.28571,PortScan
50003,42,1,2,47619.04762,PortScan
1071,62,1,2,32258.06452,PortScan
41511,69,1,0,28985.50725,PortScan
254,51,1,2,39215.68627,PortScan
3268,79,1,2,25316.4557,PortScan
3390,61,1,0,32786.88525,PortScan
5815,47,1,0,42553.19149,PortScan
3826,75,1,0,26666.66667,PortScan
6346,21,1,0,95238.09524,PortScan
6005,44,1,2,45454.54545,PortScan
5002,44,1,2,45454.54545,PortScan
1047,82,1,2,24390.2439,PortScan
9040,55,1,0,36363.63636,PortScan
9485,51,1,2,39215.68627,PortScan
32780,45,1,0,44444.44444,PortScan
57294,54,1,2,37037.03704,PortScan
1334,56,1,2,35714.28571,PortScan
23502,46,1,2,43478.26087,PortScan
7443,96,1,0,20833.33333,PortScan
8194,42,1,0,47619.04762,PortScan
5801,84,1,2,23809.52381,PortScan
1719,63,1,2,31746.03175,PortScan
10001,71,1,2,28169.01408,PortScan
6567,49,1,2,40816.32653,PortScan
56738,78,1,0,25641.02564,PortScan
1201,46,1,0,43478.26087,PortScan
82,93,1,2,21505.37634,PortScan
1087,17,1,2,117647.0588,PortScan
8888,49,1,0,40816.32653,PortScan
3071,54,1,0,37037.03704,PortScan
8083,65,1,0,30769.23077,PortScan
5431,43,1,0,46511.62791,PortScan
3351,57,1,0,35087.7193,PortScan
27352,57,1,0,35087.7193,PortScan
1259,43,1,2,46511.62791,PortScan
2602,47,1,2,42553.19149,PortScan
1126,55,1,0,36363.63636,PortScan
1434,59,1,0,33898.30508,PortScan
10012,43,1,0,46511.62791,PortScan
417,43,1,2,46511.62791,PortScan
5432,53,1,0,37735.84906,PortScan
9900,59,1,0,33898.30508,PortScan
4006,76,1,2,26315.78947,PortScan
524,44,1,0,45454.54545,PortScan
3031,37,1,2,54054.05405,PortScan
12174,53,1,2,37735.84906,PortScan
4321,56,1,0,35714.28571,PortScan
406,71,1,2,28169.01408,PortScan
2170,67,1,2,29850.74627,PortScan
1352,15,1,2,133333.3333,PortScan
999,50,1,0,40000.0,PortScan
3013,42,1,2,47619.04762,PortScan
8086,46,1,0,43478.26087,PortScan
26,56,1,0,35714.28571,PortScan
2638,61,1,0,32786.88525,PortScan
9090,26,1,2,76923.07692,PortScan
993,50,1,0,40000.0,PortScan
30000,31,1,0,64516.12903,PortScan
6692,75,1,0,26666.66667,PortScan
5214,49,1,0,40816.32653,PortScan
3390,71,1,0,28169.01408,PortScan
7778,23,1,0,86956.52174,PortScan
1213,77,1,2,25974.02597,PortScan
9535,19,1,2,105263.1579,PortScan
5862,51,1,0,39215.68627,PortScan
37,48,1,2,41666.66667,PortScan
3077,43,1,0,46511.62791,PortScan
8291,43,1,2,46511.62791,PortScan
6000,74,1,2,27027.02703,PortScan
5906,69,1,0,28985.50725,PortScan
15000,57,1,2,35087.7193,PortScan
2260,48,1,2,41666.66667,PortScan
9898,43,1,2,46511.62791,PortScan
2103,74,1,2,27027.02703,PortScan
16992,40,1,0,50000.0,PortScan
801,44,1,2,45454.54545,PortScan
9575,24,1,2,83333.33333,PortScan
512,11,1,0,181818.1818,PortScan
41511,50,1,2,40000.0,PortScan
57294,55,1,2,36363.63636,PortScan
2106,44,1,2,45454.54545,PortScan
5900,152,1,0,13157.89474,PortScan
1723,100,1,0,20000.0,PortScan
1070,43,1,2,46511.62791,PortScan
88,44,1,0,45454.54545,PortScan
10004,44,1,0,45454.54545,PortScan
44501,53,1,2,37735.84906,PortScan
6001,43,1,2,46511.62791,PortScan
5298,45,1,2,44444.44444,PortScan
264,61,1,2,32786.88525,PortScan
49155,77,1,0,25974.02597,PortScan
1839,69,1,0,28985.50725,PortScan
5877,46,1,0,43478.26087,PortScan
1132,73,1,2,27397.26027,PortScan
1296,57,1,0,35087.7193,PortScan
8651,55,1,2,36363.63636,PortScan
3878,41,1,2,48780.4878,PortScan
5730,72,1,0,27777.77778,PortScan
11111,44,1,2,45454.54545,PortScan
264,43,1,0,46511.62791,PortScan
18040,9,1,0,222222.2222,PortScan
1583,26,1,2,76923.07692,PortScan
5120,81,1,0,24691.35802,PortScan
8292,64,1,0,31250.0,PortScan
3260,45,1,0,44444.44444,PortScan
1001,33,1,2,60606.06061,PortScan
617,70,1,2,28571.42857,PortScan
32780,53,1,0,37735.84906,PortScan
407,55,1,2,36363.63636,PortScan
3580,62,1,2,32258.06452,PortScan
6689,79,1,2,25316.4557,PortScan
2040,6,1,0,333333.3333,PortScan
33354,64,1,0,31250.0,PortScan
7106,94,1,2,21276.59574,PortScan
5200,27,1,0,74074.07407,PortScan
8082,48,1,0,41666.66667,PortScan
16001,81,1,0,24691.35802,PortScan
32785,42,1,0,47619.04762,PortScan
9502,79,1,2,25316.4557,PortScan
89,60,1,0,33333.33333,PortScan
5810,75,1,0,26666.66667,PortScan
4224,45,1,0,44444.44444,PortScan
1117,31,1,0,64516.12903,PortScan
1300,22,1,0,90909.09091,PortScan
52848,14,1,0,142857.1429,PortScan
49158,44,1,2,45454.54545,PortScan
6839,43,1,2,46511.62791,PortScan
4443,23,1,0,86956.52174,PortScan
1875,48,1,2,41666.66667,PortScan
3826,44,1,2,45454.54545,PortScan
901,49,1,0,40816.32653,PortScan
5432,43,1,0,46511.62791,PortScan
1097,61,1,0,32786.88525,PortScan
5910,87,1,0,22988.50575,PortScan
1658,22,1,0,90909.09091,PortScan
6689,43,1,0,46511.62791,PortScan
60020,48,1,0,41666.66667,PortScan
1213,43,1,0,46511.62791,PortScan
1717,44,1,0,45454.54545,PortScan
9081,71,1,2,28169.01408,PortScan
3017,58,1,2,34482.75862,PortScan
1090,79,1,2,25316.4557,PortScan
5431,65,1,2,30769.23077,PortScan
7911,41,1,2,48780.4878,PortScan
8082,43,1,2,46511.62791,PortScan
9001,53,1,2,37735.84906,PortScan
4242,46,1,0,43478.26087,PortScan
259,64,1,2,31250.0,PortScan
8994,47,1,2,42553.19149,PortScan
50002,26,1,2,76923.07692,PortScan
3945,20,1,0,100000.0,PortScan
5440,55,1,2,36363.63636,PortScan
1052,45,1,2,44444.44444,PortScan
3,52,1,0,38461.53846,PortScan
8083,72,1,2,27777.77778,PortScan
139,556,2,8,5395.683453,PortScan
1066,44,1,0,45454.54545,PortScan
5802,58,1,2,34482.75862,PortScan
1082,47,1,0,42553.19149,PortScan
49176,97,1,0,20618.5567,PortScan
32768,27,1,2,74074.07407,PortScan
2068,59,1,0,33898.30508,PortScan
1105,75,1,0,26666.66667,PortScan
548,26,1,0,76923.07692,PortScan
1455,12,1,2,166666.6667,PortScan
212,43,1,0,46511.62791,PortScan
15003,67,1,0,29850.74627,PortScan
32778,73,1,0,27397.26027,PortScan
1259,47,1,2,42553.19149,PortScan
2161,54,1,2,37037.03704,PortScan
2103,13,1,0,153846.1538,PortScan
4045,45,1,2,44444.44444,PortScan
60020,77,1,2,25974.02597,PortScan
3011,47,1,0,42553.19149,PortScan
1900,52,1,0,38461.53846,PortScan
7201,51,1,2,39215.68627,PortScan
1199,70,1,0,28571.42857,PortScan
49175,18,1,2,111111.1111,PortScan
1102,25,1,0,80000.0,PortScan
2049,92,1,0,21739.13043,PortScan
720,67,1,2,29850.74627,PortScan
144,22,1,2,90909.09091,PortScan
4567,54,1,0,37037.03704,PortScan
6123,53,1,2,37735.84906,PortScan
6004,79,1,2,25316.4557,PortScan
6129,42,1,2,47619.04762,PortScan
5440,45,1,2,44444.44444,PortScan
4129,50,1,0,40000.0,PortScan
5963,42,1,2,47619.04762,PortScan
9009,48,1,0,41666.66667,PortScan
4321,63,1,0,31746.03175,PortScan
1434,50,1,2,40000.0,PortScan
1059,36751269,2,0,0.108839779,PortScan
636,68,1,0,29411.76471,PortScan
6009,45,1,2,44444.44444,PortScan
30,40,1,2,50000.0,PortScan
52822,13,1,2,153846.1538,PortScan
700,62,1,2,32258.06452,PortScan
3389,53,1,2,37735.84906,PortScan
8200,4,1,0,500000.0,PortScan
2323,73,1,2,27397.26027,PortScan
2869,46,1,0,43478.26087,PortScan
2200,81,1,2,24691.35802,PortScan
880,18,1,2,111111.1111,PortScan
1067,31,1,0,64516.12903,PortScan
4001,52,1,0,38461.53846,PortScan
60020,44,1,0,45454.54545,PortScan
2033,70,1,2,28571.42857,PortScan
3659,18,1,0,111111.1111,PortScan
5902,20,1,0,100000.0,PortScan
1111,59,1,0,33898.30508,PortScan
1164,55,1,2,36363.63636,PortScan
40911,49,1,0,40816.32653,PortScan
5825,34,1,2,58823.52941,PortScan
1533,65,1,0,30769.23077,PortScan
222,74,1,0,27027.02703,PortScan
54045,2,1,2,1000000.0,PortScan
49163,55,1,0,36363.63636,PortScan
3077,63,1,0,31746.03175,PortScan
1096,53,1,2,37735.84906,PortScan
1998,60,1,2,33333.33333,PortScan
3871,43,1,0,46511.62791,PortScan
6101,112,1,2,17857.14286,PortScan
7443,42,1,0,47619.04762,PortScan
2522,44,1,0,45454.54545,PortScan
1169,48,1,0,41666.66667,PortScan
554,63,1,2,31746.03175,PortScan
5500,54,1,0,37037.03704,PortScan
49167,41,1,0,48780.4878,PortScan
1092,70,1,2,28571.42857,PortScan
2106,54,1,0,37037.03704,PortScan
340,97,1,2,20618.5567,PortScan
3659,44,1,0,45454.54545,PortScan
83,42,1,0,47619.04762,PortScan
1100,5,1,2,400000.0,PortScan
787,55,1,2,36363.63636,PortScan
22,10005,4,0,599.7001499,PortScan
777,91,1,2,21978.02198,PortScan
1104,53,1,2,37735.84906,PortScan
2040,5,1,2,400000.0,PortScan
5033,10,1,0,200000.0,PortScan
898,49,1,2,40816.32653,PortScan
8007,49,1,2,40816.32653,PortScan
20222,43,1,2,46511.62791,PortScan
3690,63,1,0,31746.03175,PortScan
5910,61,1,0,32786.88525,PortScan
5988,43,1,0,46511.62791,PortScan
70,68,1,0,29411.76471,PortScan
3261,25,1,2,80000.0,PortScan
1723,56,1,2,35714.28571,PortScan
1029,64,1,2,31250.0,PortScan
32770,61,1,2,32786.88525,PortScan
1029,46,1,2,43478.26087,PortScan
3784,49,1,2,40816.32653,PortScan
2041,63,1,0,31746.03175,PortScan
5815,55,1,0,36363.63636,PortScan
50300,32,1,0,62500.0,PortScan
3003,43,1,2,46511.62791,PortScan
55555,49,1,2,40816.32653,PortScan
2196,47,1,2,42553.19149,PortScan
9877,43,1,2,46511.62791,PortScan
406,43,1,2,46511.62791,PortScan
2492,28,1,2,71428.57143,PortScan
2638,63,1,2,31746.03175,PortScan
1720,44,1,0,45454.54545,PortScan
4899,67,1,2,29850.74627,PortScan
9081,12,1,0,166666.6667,PortScan
1971,45,1,0,44444.44444,PortScan
5802,46,1,0,43478.26087,PortScan
6689,23,1,2,86956.52174,PortScan
2049,44,1,0,45454.54545,PortScan
1043,55,1,0,36363.63636,PortScan
1009,88,1,0,22727.27273,PortScan
8701,40,1,2,50000.0,PortScan
900,15,1,2,133333.3333,PortScan
19,43,1,0,46511.62791,PortScan
19350,50,1,2,40000.0,PortScan
646,66,1,2,30303.0303,PortScan
280,43,1,2,46511.62791,PortScan
32774,42,1,0,47619.04762,PortScan
3918,47,1,0,42553.19149,PortScan
1046,89,1,0,22471.91011,PortScan
1198,16,1,2,125000.0,PortScan
1066,48,1,2,41666.66667,PortScan
3527,30,1,2,66666.66667,PortScan
2500,38,1,0,52631.57895,PortScan
1089,74,1,2,27027.02703,PortScan
7002,42,1,0,47619.04762,PortScan
65389,30,1,0,66666.66667,PortScan
1111,43,1,2,46511.62791,PortScan
10010,17,1,2,117647.0588,PortScan
5000,43,1,2,46511.62791,PortScan
3493,73,1,0,27397.26027,PortScan
1154,26,1,2,76923.07692,PortScan
514,19,1,0,105263.1579,PortScan
4003,62,1,2,32258.06452,PortScan
7201,49,1,2,40816.32653,PortScan
995,35,1,0,57142.85714,PortScan
50500,78,1,2,25641.02564,PortScan
9998,42,1,2,47619.04762,PortScan
1084,72,1,2,27777.77778,PortScan
9001,25,1,2,80000.0,PortScan
10025,14,1,2,142857.1429,PortScan
16001,26,1,2,76923.07692,PortScan
3998,43,1,2,46511.62791,PortScan
49152,87,1,0,22988.50575,PortScan
9071,52,1,2,38461.53846,PortScan
443,26,1,2,76923.07692,PortScan
34572,46,1,2,43478.26087,PortScan
2042,67,1,2,29850.74627,PortScan
82,42,1,0,47619.04762,PortScan
1352,15,1,0,133333.3333,PortScan
9200,50,1,0,40000.0,PortScan
32768,48,1,0,41666.66667,PortScan
1272,45,1,0,44444.44444,PortScan
3827,11,1,2,181818.1818,PortScan
3003,41,1,0,48780.4878,PortScan
17877,50,1,0,40000.0,PortScan
32771,1,1,2,2000000.0,PortScan
1044,92,1,0,21739.13043,PortScan
667,50,1,2,40000.0,PortScan
1914,32,1,2,62500.0,PortScan
18040,43,1,2,46511.62791,PortScan
5877,60,1,0,33333.33333,PortScan
1078,80,1,0,25000.0,PortScan
28201,60,1,2,33333.33333,PortScan
2043,58,1,0,34482.75862,PortScan
211,83,1,2,24096.38554,PortScan
2034,68,1,2,29411.76471,PortScan
1165,43,1,2,46511.62791,PortScan
1236,48,1,2,41666.66667,PortScan
8800,12,1,0,166666.6667,PortScan
8701,45,1,0,44444.44444,PortScan
911,63,1,0,31746.03175,PortScan
5190,20,1,0,100000.0,PortScan
801,43,1,2,46511.62791,PortScan
1043,76,1,2,26315.78947,PortScan
2710,43,1,2,46511.62791,PortScan
1201,55,1,0,36363.63636,PortScan
1050,59,1,0,33898.30508,PortScan
4550,28,1,0,71428.57143,PortScan
8042,80,1,2,25000.0,PortScan
52822,44,1,0,45454.54545,PortScan
55056,47,1,0,42553.19149,PortScan
2811,98,1,2,20408.16327,PortScan
5510,42,1,2,47619.04762,PortScan
5080,83,1,2,24096.38554,PortScan
3889,31,1,2,64516.12903,PortScan
6547,43,1,2,46511.62791,PortScan
6106,91,1,2,21978.02198,PortScan
687,63,1,0,31746.03175,PortScan
32771,44,1,2,45454.54545,PortScan
2004,37,1,0,54054.05405,PortScan
3369,43,1,2,46511.62791,PortScan
1054,61,1,0,32786.88525,PortScan
843,75,1,0,26666.66667,PortScan
366,28,1,0,71428.57143,PortScan
1096,52,1,0,38461.53846,PortScan
1009,21,1,0,95238.09524,PortScan
1070,33,1,2,60606.06061,PortScan
1025,49,1,0,40816.32653,PortScan
1050,50,1,0,40000.0,PortScan
8194,48,1,2,41666.66667,PortScan
2800,63,1,2,31746.03175,PortScan
32771,47,1,2,42553.19149,PortScan
48080,49,1,2,40816.32653,PortScan
1755,57,1,0,35087.7193,PortScan
23,99,1,0,20202.0202,PortScan
4998,73,1,0,27397.26027,PortScan
416,42,1,0,47619.04762,PortScan
749,44,1,2,45454.54545,PortScan
668,55,1,2,36363.63636,PortScan
43,49,1,2,40816.32653,PortScan
1093,92,1,0,21739.13043,PortScan
3128,70,1,0,28571.42857,PortScan
7627,61,1,0,32786.88525,PortScan
2003,43,1,0,46511.62791,PortScan
2033,43,1,2,46511.62791,PortScan
5960,44,1,2,45454.54545,PortScan
563,44,1,2,45454.54545,PortScan
144,43,1,0,46511.62791,PortScan
110,39,1,0,51282.05128,PortScan
2605,77038552,2,2,0.051922056,PortScan
443,109,1,2,18348.62385,PortScan
1035,14,1,0,142857.1429,PortScan
1080,43,1,2,46511.62791,PortScan
2638,57,1,0,35087.7193,PortScan
1641,90,1,0,22222.22222,PortScan
199,114,1,0,17543.85965,PortScan
64680,43,1,0,46511.62791,PortScan
1311,49,1,0,40816.32653,PortScan
6009,52,1,0,38461.53846,PortScan
52673,44,1,0,45454.54545,PortScan
2875,14,1,0,142857.1429,PortScan
2718,56,1,0,35714.28571,PortScan
5800,43,1,2,46511.62791,PortScan
5631,55,1,0,36363.63636,PortScan
212,17,1,0,117647.0588,PortScan
617,18,1,2,111111.1111,PortScan
666,147,1,2,13605.44218,PortScan
99,41,1,2,48780.4878,PortScan
3052,52,1,2,38461.53846,PortScan
1002,50,1,0,40000.0,PortScan
8085,43,1,0,46511.62791,PortScan
50002,39,1,2,51282.05128,PortScan
464,27,1,0,74074.07407,PortScan
10010,44,1,0,45454.54545,PortScan
8045,42,1,0,47619.04762,PortScan
5221,48,1,0,41666.66667,PortScan
254,53,1,0,37735.84906,PortScan
16001,51,1,2,39215.68627,PortScan
427,26,1,2,76923.07692,PortScan
8222,65,1,2,30769.23077,PortScan
49153,42,1,2,47619.04762,PortScan
7019,26,1,0,76923.07692,PortScan
880,47,1,0,42553.19149,PortScan
3003,69,1,2,28985.50725,PortScan
111,44,1,0,45454.54545,PortScan
7004,44,1,0,45454.54545,PortScan
9110,44,1,2,45454.54545,PortScan
3390,45,1,0,44444.44444,PortScan
125,41,1,0,48780.4878,PortScan
691,71,1,0,28169.01408,PortScan
3527,48,1,2,41666.66667,PortScan
2260,75,1,0,26666.66667,PortScan
90,57,1,0,35087.7193,PortScan
1914,43,1,0,46511.62791,PortScan
1078,56,1,2,35714.28571,PortScan
990,44,1,0,45454.54545,PortScan
20,19,1,2,105263.1579,PortScan
1124,60,1,2,33333.33333,PortScan
49400,81,1,0,24691.35802,PortScan
1,11,1,0,181818.1818,PortScan
3889,49,1,0,40816.32653,PortScan
264,48,1,2,41666.66667,PortScan
2033,43,1,0,46511.62791,PortScan
21,661,2,8,4538.577912,PortScan
2811,63,1,2,31746.03175,PortScan
1174,44,1,2,45454.54545,PortScan
10629,63,1,0,31746.03175,PortScan
57797,43,1,0,46511.62791,PortScan
4343,23,1,2,86956.52174,PortScan
2401,46,1,0,43478.26087,PortScan
617,50,1,2,40000.0,PortScan
3851,89,1,0,22471.91011,PortScan
111,36,1,0,55555.55556,PortScan
49159,30,1,2,66666.66667,PortScan
2601,81,1,0,24691.35802,PortScan
3920,44,1,2,45454.54545,PortScan
3998,12,1,2,166666.6667,PortScan
5051,76,1,2,26315.78947,PortScan
5061,57,1,2,35087.7193,PortScan
10629,36827233,2,0,0.108615274,PortScan
1719,60,1,2,33333.33333,PortScan
1947,68,1,0,29411.76471,PortScan
15742,59,1,0,33898.30508,PortScan
38292,55,1,2,36363.63636,PortScan
3995,62,1,2,32258.06452,PortScan
32779,71,1,0,28169.01408,PortScan
7496,46,1,0,43478.26087,PortScan
2811,25,1,0,80000.0,PortScan
3268,85,1,0,23529.41176,PortScan
26214,82,1,2,24390.2439,PortScan
3261,75,1,2,26666.66667,PortScan
264,43,1,2,46511.62791,PortScan
54328,12,1,0,166666.6667,PortScan
6692,2,1,0,1000000.0,PortScan
2500,30,1,2,66666.66667,PortScan
1641,15,1,2,133333.3333,PortScan
902,44,1,2,45454.54545,PortScan
3,44,1,0,45454.54545,PortScan
10025,53,1,2,37735.84906,PortScan
1461,54,1,0,37037.03704,PortScan
56738,111,1,2,18018.01802,PortScan
2119,22,1,0,90909.09091,PortScan
15000,90,1,0,22222.22222,PortScan
2968,53,1,0,37735.84906,PortScan
1782,42,1,0,47619.04762,PortScan
999,62,1,2,32258.06452,PortScan
44501,71,1,2,28169.01408,PortScan
3998,44,1,0,45454.54545,PortScan
497,96,1,0,20833.33333,PortScan
3261,77,1,0,25974.02597,PortScan
2401,21,1,2,95238.09524,PortScan
1863,52,1,0,38461.53846,PortScan
5431,45,1,0,44444.44444,PortScan
9593,50,1,0,40000.0,PortScan
5952,44,1,2,45454.54545,PortScan
19842,62,1,0,32258.06452,PortScan
5959,43,1,2,46511.62791,PortScan
83,48,1,2,41666.66667,PortScan
15742,15,1,0,133333.3333,PortScan
7911,66,1,0,30303.0303,PortScan
1025,39,1,0,51282.05128,PortScan
8093,43,1,0,46511.62791,PortScan
1085,64,1,0,31250.0,PortScan
3017,49,1,2,40816.32653,PortScan
1500,28,1,2,71428.57143,PortScan
55600,44,1,0,45454.54545,PortScan
2004,44,1,0,45454.54545,PortScan
9900,50,1,0,40000.0,PortScan
5226,45,1,2,44444.44444,PortScan
3221,58,1,0,34482.75862,PortScan
7019,85,1,2,23529.41176,PortScan
16993,49,1,0,40816.32653,PortScan
5051,37,1,2,54054.05405,PortScan
5269,71,1,0,28169.01408,PortScan
1080,11,1,0,181818.1818,PortScan
32782,65,1,0,30769.23077,PortScan
1112,11,1,0,181818.1818,PortScan
143,52,1,0,38461.53846,PortScan
417,17,1,2,117647.0588,PortScan
3211,59,1,2,33898.30508,PortScan
2008,28,1,0,71428.57143,PortScan
50002,41,1,0,48780.4878,PortScan
63331,49,1,2,40816.32653,PortScan
4005,63,1,2,31746.03175,PortScan
1151,52,1,2,38461.53846,PortScan
32778,44,1,0,45454.54545,PortScan
79,27,1,0,74074.07407,PortScan
5987,48,1,0,41666.66667,PortScan
7025,44,1,2,45454.54545,PortScan
80,2475,6,0,2424.242424,PortScan
6580,48,1,2,41666.66667,PortScan
7496,55,1,0,36363.63636,PortScan
10617,33,1,2,60606.06061,PortScan
5904,54,1,2,37037.03704,PortScan
30000,12,1,2,166666.6667,PortScan
8222,54,1,2,37037.03704,PortScan
2038,83,1,2,24096.38554,PortScan
2043,98,1,0,20408.16327,PortScan
808,44,1,2,45454.54545,PortScan
119,44,1,2,45454.54545,PortScan
873,108,1,0,18518.51852,PortScan
21571,43,1,2,46511.62791,PortScan
1556,54,1,2,37037.03704,PortScan
5850,49,1,2,40816.32653,PortScan
667,12,1,0,166666.6667,PortScan
2040,89,1,2,22471.91011,PortScan
617,55,1,0,36363.63636,PortScan
3030,30,1,2,66666.66667,PortScan
8181,43,1,2,46511.62791,PortScan
50006,55,1,0,36363.63636,PortScan
1077,51,1,2,39215.68627,PortScan
14441,55,1,2,36363.63636,PortScan
6788,29,1,2,68965.51724,PortScan
1041,65,1,2,30769.23077,PortScan
7007,56,1,2,35714.28571,PortScan
1352,43,1,2,46511.62791,PortScan
311,45,1,0,44444.44444,PortScan
5900,43,1,0,46511.62791,PortScan
2323,3,1,0,666666.6667,PortScan
49152,19,1,0,105263.1579,PortScan
3011,52,1,2,38461.53846,PortScan
32771,40,1,2,50000.0,PortScan
1100,66,1,2,30303.0303,PortScan
1061,43,1,0,46511.62791,PortScan
10024,101,1,2,19801.9802,PortScan
45100,71,1,2,28169.01408,PortScan
2170,45,1,2,44444.44444,PortScan
1132,53,1,2,37735.84906,PortScan
3869,27,1,0,74074.07407,PortScan
5298,43,1,0,46511.62791,PortScan
1033,30,1,0,66666.66667,PortScan
458,66,1,0,30303.0303,PortScan
7741,22,1,2,90909.09091,PortScan
2383,44,1,0,45454.54545,PortScan
800,33,1,0,60606.06061,PortScan
416,25,1,2,80000.0,PortScan
1461,51,1,2,39215.68627,PortScan
1131,26,1,2,76923.07692,PortScan
110,59,1,2,33898.30508,PortScan
3527,54,1,2,37037.03704,PortScan
5950,24,1,0,83333.33333,PortScan
1666,48,1,2,41666.66667,PortScan
1272,59,1,2,33898.30508,PortScan
3404,49,1,2,40816.32653,PortScan
4449,55,1,2,36363.63636,PortScan
50636,63,1,0,31746.03175,PortScan
49152,52,1,2,38461.53846,PortScan
5003,98,1,2,20408.16327,PortScan
8400,42,1,2,47619.04762,PortScan
3404,59,1,2,33898.30508,PortScan
1717,62,1,0,32258.06452,PortScan
6689,50,1,2,40000.0,PortScan
4242,47,1,2,42553.19149,PortScan
2381,43,1,0,46511.62791,PortScan
1112,48,1,0,41666.66667,PortScan
3211,44,1,2,45454.54545,PortScan
1117,21,1,2,95238.09524,PortScan
3369,58,1,2,34482.75862,PortScan
691,47,1,2,42553.19149,PortScan
7001,43,1,2,46511.62791,PortScan
22939,8,1,0,250000.0,PortScan
8180,56,1,0,35714.28571,PortScan
3800,48,1,0,41666.66667,PortScan
19842,69,1,0,28985.50725,PortScan
3784,35,1,2,57142.85714,PortScan
667,64,1,0,31250.0,PortScan
992,93,1,0,21505.37634,PortScan
9999,54,1,2,37037.03704,PortScan
4004,58,1,0,34482.75862,PortScan
1066,49,1,2,40816.32653,PortScan
3690,44,1,2,45454.54545,PortScan
9050,44,1,0,45454.54545,PortScan
